,Review_text,Nouns
4724,"Pros
1.Stock Android
2.Speedy performance
3.Superb call quality even jio calls are fine
4.Rear camera is superb
5.picture quality is fine
6.nice build quality and glass finish
7.smooth performance
8.battery charging speed is superb
9.room for many customization
10.overall a perfect smartphone in this price range.
Cons
1.Battery on screen time will be roughly about 10-12 hrs ( for 10 days usage) may be gets reduces in upcoming days.
2.Front camera is not that good. It's not too bad, for taking selfie it's fine for a groupfie the faces are not that clear.
3.Low light photography should have been better
4.should be protected by temper glass and a good case due to it's brittleness
5.price is high","pro,spee,finish,face,screen,call,price,photography,day,quality,case,time,build,usage,con,performance,reduce,customization,camera,temper,gla,groupfie,smartphone,android,range"
7123,The picture quality is much improved compared to older one plus devices. Although the charging is quite fast I wish the battery was bumped a bit more to 4000mah or so. Sound is loud and sharp. Performance is blazing fast. Definitely Recommend.,"device,performance,sound,quality,battery,picture,charge,bite"
752,The best 😍,
3423,Amazing phone!! Best in class !!,"phone,cla"
7148,"I got a used mobile cover in a worse condition
Never expected such a bad product from such a big brand
Really very disappointed
I had shared it before also but no action is being taken...so bad n very disappointing","cover,mobile,brand,condition,product,action"
5839,Very good phone at this price. Camera quality is amazing. Overall Performance is better than any other phone in segment.,"segment,price,phone,performance,quality,camera"
948,Battery life is very bad. it's been just 4 to 5 months of phone and now the phone battery life is very pathetic. I am not sure if you people have sent me a faulty phone,"person,phone,life,battery,month"
2148,Price much higher,
3174,speekar is Small problem,"speekar,problem"
726,This phone is beast,"phone,beast"
6223,Phone is amazing no doubt on the picture quality or  sound. The only issue is the vibration which is not that effective because when it is in your pocket and if you are driving a bike or walking in a noisy area you will surely miss the call.,"call,bike,doubt,area,phone,issue,vibration,sound,quality,picture,pocket"
4090,Ok nice mobile,mobile
1648,Good,
4183,everything is good in phone nd i cn say tht i love this phone very much..but little dissatisfied with camera as compared to iphone7+ or other iPhone camera .. i think one plus should give update for camera quality,"plu,phone,iphone,quality,update,camera,everyth"
3634,Product is awesome.But the thing is I have not got the headphones with the phone as mentioned in box description.,"headphone,description,phone,product,box"
709,I got this for 34k..it was a steal.. And one plus 6 is already awesome,steal
4910,Nice phone,phone
5797,"Best phone. Awesome picture quality. One plus can improve battery capacity, hope for that! Look wise awesome, I have mirror black 128 gb variant, speed is awesome.","mirror,variant,spee,phone,quality,battery,capacity,picture"
6732,Thanks to one plus,"thank,plu"
7691,Simply phone is getting Heated up during browsing and during travelling,phone
5202,Amaziiiiiiiing,
10399,Nice product,product
6923,"Worst experience ever. As, I've got issue in my device. But, Amazon isn't providing any replacement even though phone is only 3 days old. Accroding to their terms customer can replace within 10 days from purchase date. Never expected this from Amazon/Oneplus.","device,term,oneplu,day,amazon,phone,issue,purchase,experience,customer,date,replacement"
9187,Unable to set the reminders with the alarm,"reminder,alarm"
1270,Picture quality and specially 4k video quality ... Just awesome.....,"video,quality,picture"
7695,Excellent product,product
3320,Perfect!! So happy with the purchase. In love with my one plus 6.,"love,purchase"
5687,"Excellent phone , really appreciate one plus for crafting such a beautiful phone at best price ,got this at 26 k in great Indian sale,thank you Amazon and one plus..it's awesome","phone,price,sale"
6682,"Moved to Android after using iPhone for 5 years and am loving my new op6... Quick call out are:
Great screen, ultrafast processer,  superb camera and dash charge .
it took sometime for me to get used to Android but overall great experience..","call,screen,dash,iphone,processer,experience,year,camera,charge"
6232,"Upgraded from a 2gb/16gb phone to this 8gb/256gb. Meets much more than my expectations. Costly, but quality doesn't come cheap!","expectation,phone,quality"
3110,"One plus 6 is one of those phones you would not regret buying.. the picture quality is amazing, battery life is good, due to presence of one speaker the sound is not too loud but you won't face any problem.. overall great purchase go for it","phone,life,purchase,sound,buy,quality,battery,problem,presence,speaker,picture"
2758,"Good picture clarity,Good cameras,Good phone in all respect","clarity,phone,respect,picture,camera"
1265,Good,
1153,Camera quality is awesome and performance is too good.,"quality,performance,camera"
9665,Performance was good,performance
3118,Dash charger. Amazing,"charger,dash"
4527,Awesome,
2612,OnePlus... never settle,
6947,I love this movie.,movie
4068,"Picture quality is perfect, better than iPhone","iphone,quality,picture"
4586,"This phone is really a masterpiece when it comes to speed and display quality. The screen is superb with excellent details. Sound quality is exactly what we like and what we want. The slider to change the mode to vibrate and silent is cool. Although the battery is good enough, but a heavy user might get a little disappointed with battery. My expectations with camera quality was also not met. The photo quality is good but when we zoom in, it does get blurry which I believe should not happen.","expectation,detail,screen,photo,mode,spee,phone,sound,quality,battery,camera,display,user,masterpiece,slider"
8555,"Awesome camera and screen, network is sometimes a issue especially when traveling.","screen,network,issue,camera"
9943,Best phone I have ever used. I have a OnePlus 6 and a iPhone X but I think that OnePlus 6 is better choice got everything though pictures aren't better than iPhone X in no light situations but still a great deal indeed,"oneplu,phone,situation,iphone,choice,deal,picture,everyth"
3175,Battery life is not good,"life,battery"
7876,"Like:
Battey
Form factor
Headphone jack
Speed (oxygen os)
Ok-okay:
Speakers
Display colors
Camera
Dislike:
Vibration motor","form,headphone,battey,motor,spee,color,factor,vibration,dislike,jack,camera,display,speaker,oxygen"
39,Camera is Best,camera
1025,The best phone in the price range,"phone,price,range"
7831,Perfect phone,phone
5708,Exilent,exilent
5715,Awesome,
8441,Nice Phone,phone
2578,Cool phone,phone
9542,Mobile is superb. They will charge 35000 rupees but they will not provide back screen gaurd.,"gaurd,mobile,rupe,screen,back"
5558,Best camera and gaming phone.,"phone,game,camera"
4322,I just love my phone,phone
4411,very happy with the product and delivery..perfect,"delivery,product"
9671,Good,
1747,Super fast phone ever seen. Everything is superb,"phone,everyth"
1427,This is an amazing mobile.,mobile
4996,Best smart phone in the market...!!!!,"market,phone"
7103,Fantastic product,product
5983,"Speedy, bold, efficient,cool,mast,etc",mast
6648,Better Than the Expectations... Good Product Value for Money..,"expectation,product,value,money"
7220,Superb,
906,Excellent,
9845,Good mobile smart phone,"mobile,phone"
8162,Best in class..really guys #Speed_You_Really_Need,"guy,cla"
8131,I have been using this since last 2 months and I can say this is the best phone I have ever used even better than I phone X...,"phone,month"
9138,like the product,product
7040,Like,
4421,"Good performance, but little down side in battery duration","duration,battery,performance,side"
9814,Best,
7440,Good,
6793,Super,
1827,One of the best flagship smartphone in india.,"flagship,india,smartphone"
8587,Great,
6673,Awesome  mobile,mobile
4550,Nice,
755,Worth it,
6616,"Finally after oneplus 2 this is my 2nd oneplus device i didn't had the good time handing oneplus 2 because of the infamous sd 810 but this is truly a beast it serves everything it's made for. Lately I was using lg g6 and nokia 8 and these are my thoughts after using it for 5 days.
DESIGN
It's the best looking smartphone in this range the premium finishing and glass back makes it really eye catching but the metal part looks fragile at the same time the color looks to be easily scratchable.
DISPLAY
It has one of the best 1080p AMOLED panel colors are crisp and vibrant but i miss the sharpness of ips displays
BATTERY
I am easily getting 6 hours of SOT but i am not a hardcore user  standby time and everything is at top and not to forget dash charger this thing is special
CAMERA
Pictures qualities are good they have depths in it as far my usage it gets the job done
SOFTWARE
I was really excited about that part of this phone because of its closeness to stock Android and  it's smooth buttery smooth but have some bugs in pie i can see lags and stutter time to time. Gestures are not optimised completely and it's just doesn't feel original like i was using in nokia 8 which is android one device.
PERFORMANCE
6gb ram and sd845 nothing to say anything here.
My final thoughts
I got this Device for 27000rs and it's the best you can get for this price as far as i can tell a premium design amoled display and top notch performance but i wouldn't have bought it for 35000rs it doesn't justify 35000 imo display could be better build quality could have been better i know software bugs would be iron out with time. Lg g7 would be the best choice if you are going to spend this much of money","nokia,hour,back,top,premium,color,finish,job,hand,pie,design,panel,battery,gesture,charger,choice,money,sot,picture,notch,everyth,device,depth,price,day,metal,thought,quality,time,nothe,beast,usage,stock,part,performance,stutter,lag,camera,gla,software,iron,closene,user,smartphone,anythe,bug,oneplu,qualitie,phone,dash,android,range,display,sharpne"
